MosaicID,Score,TitleType,TitleCategory,Name
643,78,Cinema,OOH,"43-58, Vitamins & Supplements, Vegan"
643,56,Podcast,Digital,"43-58, Vitamins & Supplements, Vegan"
643,49,Local Radio - Connaught,Radio,"43-58, Vitamins & Supplements, Vegan"
643,22,Local Radio - Ulster,Radio,"43-58, Vitamins & Supplements, Vegan"
643,5,Other,Other,"43-58, Vitamins & Supplements, Vegan"
644,8853,TV,TV,"Male, 18-55, Health and Fitness, Gym"
644,5537,Out of Home,OOH,"Male, 18-55, Health and Fitness, Gym"
644,3056,Online Media,Digital,"Male, 18-55, Health and Fitness, Gym"
644,2731,VOD,TV,"Male, 18-55, Health and Fitness, Gym"
644,2407,Social,Digital,"Male, 18-55, Health and Fitness, Gym"
644,1718,Magazine,Print,"Male, 18-55, Health and Fitness, Gym"
644,1508,National Newspaper,Print,"Male, 18-55, Health and Fitness, Gym"
644,1418,Audio - Digital,Digital,"Male, 18-55, Health and Fitness, Gym"
644,1352,Local Radio - Munster,Radio,"Male, 18-55, Health and Fitness, Gym"
644,1093,Local Radio - Dublin,Radio,"Male, 18-55, Health and Fitness, Gym"
644,1072,National Radio,Radio,"Male, 18-55, Health and Fitness, Gym"
644,851,Local Radio - Leinster (Excluding Dublin),Radio,"Male, 18-55, Health and Fitness, Gym"
644,738,Regional Radio,Radio,"Male, 18-55, Health and Fitness, Gym"
644,633,Search Advertising,Digital,"Male, 18-55, Health and Fitness, Gym"
644,569,Local Radio - Connaught,Radio,"Male, 18-55, Health and Fitness, Gym"
644,263,Local Radio - Ulster,Radio,"Male, 18-55, Health and Fitness, Gym"
644,258,Podcast,Digital,"Male, 18-55, Health and Fitness, Gym"
644,230,Cinema,OOH,"Male, 18-55, Health and Fitness, Gym"
644,143,Newspaper - Local,Print,"Male, 18-55, Health and Fitness, Gym"
644,26,Other,Other,"Male, 18-55, Health and Fitness, Gym"
645,12200,TV,TV,"Females, 25-55, Health and Fitness"
645,5784,Out of Home,OOH,"Females, 25-55, Health and Fitness"
645,5325,Online Media,Digital,"Females, 25-55, Health and Fitness"
645,4005,Social,Digital,"Females, 25-55, Health and Fitness"
645,3593,VOD,TV,"Females, 25-55, Health and Fitness"
645,3500,Magazine,Print,"Females, 25-55, Health and Fitness"
645,2819,National Newspaper,Print,"Females, 25-55, Health and Fitness"
645,2357,Audio - Digital,Digital,"Females, 25-55, Health and Fitness"
645,1701,Local Radio - Dublin,Radio,"Females, 25-55, Health and Fitness"
645,1392,National Radio,Radio,"Females, 25-55, Health and Fitness"
645,1370,Local Radio - Munster,Radio,"Females, 25-55, Health and Fitness"
645,1170,Search Advertising,Digital,"Females, 25-55, Health and Fitness"
645,1019,Local Radio - Leinster (Excluding Dublin),Radio,"Females, 25-55, Health and Fitness"
645,1002,Regional Radio,Radio,"Females, 25-55, Health and Fitness"
645,600,Local Radio - Connaught,Radio,"Females, 25-55, Health and Fitness"
645,502,Podcast,Digital,"Females, 25-55, Health and Fitness"
645,394,Cinema,OOH,"Females, 25-55, Health and Fitness"
645,379,Local Radio - Ulster,Radio,"Females, 25-55, Health and Fitness"
645,202,Newspaper - Local,Print,"Females, 25-55, Health and Fitness"
645,42,Other,Other,"Females, 25-55, Health and Fitness"
647,2632,TV,TV,Solvotrin Mosaic
647,1408,Online Media,Digital,Solvotrin Mosaic
647,1053,Social,Digital,Solvotrin Mosaic
647,844,Magazine,Print,Solvotrin Mosaic
647,826,VOD,TV,Solvotrin Mosaic
647,713,Out of Home,OOH,Solvotrin Mosaic
647,616,National Newspaper,Print,Solvotrin Mosaic
647,519,Local Radio - Dublin,Radio,Solvotrin Mosaic
647,497,Audio - Digital,Digital,Solvotrin Mosaic
647,383,National Radio,Radio,Solvotrin Mosaic
647,267,Search Advertising,Digital,Solvotrin Mosaic
647,165,Regional Radio,Radio,Solvotrin Mosaic
647,162,Local Radio - Leinster (Excluding Dublin),Radio,Solvotrin Mosaic
647,136,Podcast,Digital,Solvotrin Mosaic
647,103,Local Radio - Munster,Radio,Solvotrin Mosaic
647,70,Cinema,OOH,Solvotrin Mosaic
647,47,Newspaper - Local,Print,Solvotrin Mosaic
647,30,Local Radio - Connaught,Radio,Solvotrin Mosaic
647,21,Local Radio - Ulster,Radio,Solvotrin Mosaic
647,4,Other,Other,Solvotrin Mosaic
648,11931,TV,TV,Sports
648,4595,Online Media,Digital,Sports
648,4268,Out of Home,OOH,Sports
648,4008,Podcast,Digital,Sports
648,3857,Social,Digital,Sports
648,2612,Magazine,Print,Sports
648,1974,Audio - Digital,Digital,Sports
648,1958,National Newspaper,Print,Sports
648,1579,National Radio,Radio,Sports
648,1316,Local Radio - Dublin,Radio,Sports
648,1300,Search Advertising,Digital,Sports
648,1149,Regional Radio,Radio,Sports
648,1057,Local Radio - Munster,Radio,Sports
648,766,Direct Mail,Print,Sports
648,756,Local Radio - Leinster (Excluding Dublin),Radio,Sports
648,381,Local Radio - Connaught,Radio,Sports
648,217,Local Radio - Ulster,Radio,Sports
648,180,Cinema,OOH,Sports
648,86,Newspaper - Local,Print,Sports
651,11931,TV,TV,"Dublin, Wicklow, etc, tech & customer service"
651,4595,Online Media,Digital,"Dublin, Wicklow, etc, tech & customer service"
651,4268,Out of Home,OOH,"Dublin, Wicklow, etc, tech & customer service"
651,4008,Podcast,Digital,"Dublin, Wicklow, etc, tech & customer service"
651,3857,Social,Digital,"Dublin, Wicklow, etc, tech & customer service"
651,2612,Magazine,Print,"Dublin, Wicklow, etc, tech & customer service"
651,1974,Audio - Digital,Digital,"Dublin, Wicklow, etc, tech & customer service"
651,1958,National Newspaper,Print,"Dublin, Wicklow, etc, tech & customer service"
651,1579,National Radio,Radio,"Dublin, Wicklow, etc, tech & customer service"
651,1316,Local Radio - Dublin,Radio,"Dublin, Wicklow, etc, tech & customer service"
651,1300,Search Advertising,Digital,"Dublin, Wicklow, etc, tech & customer service"
651,1149,Regional Radio,Radio,"Dublin, Wicklow, etc, tech & customer service"
651,1057,Local Radio - Munster,Radio,"Dublin, Wicklow, etc, tech & customer service"
651,766,Direct Mail,Print,"Dublin, Wicklow, etc, tech & customer service"
651,756,Local Radio - Leinster (Excluding Dublin),Radio,"Dublin, Wicklow, etc, tech & customer service"
651,381,Local Radio - Connaught,Radio,"Dublin, Wicklow, etc, tech & customer service"
651,217,Local Radio - Ulster,Radio,"Dublin, Wicklow, etc, tech & customer service"
651,180,Cinema,OOH,"Dublin, Wicklow, etc, tech & customer service"
651,86,Newspaper - Local,Print,"Dublin, Wicklow, etc, tech & customer service"
652,14697,TV,TV,"Women 30+, prone to hair growth issues/hair loss"
652,3770,Out of Home,OOH,"Women 30+, prone to hair growth issues/hair loss"
652,3515,Online Media,Digital,"Women 30+, prone to hair growth issues/hair loss"
652,3237,VOD,TV,"Women 30+, prone to hair growth issues/hair loss"
652,3147,Social,Digital,"Women 30+, prone to hair growth issues/hair loss"
652,2258,Magazine,Print,"Women 30+, prone to hair growth issues/hair loss"
652,2010,National Newspaper,Print,"Women 30+, prone to hair growth issues/hair loss"
652,1995,National Radio,Radio,"Women 30+, prone to hair growth issues/hair loss"
652,1460,Search Advertising,Digital,"Women 30+, prone to hair growth issues/hair loss"
652,859,Local Radio - Dublin,Radio,"Women 30+, prone to hair growth issues/hair loss"
652,830,Audio - Digital,Digital,"Women 30+, prone to hair growth issues/hair loss"
652,546,Regional Radio,Radio,"Women 30+, prone to hair growth issues/hair loss"
652,509,Local Radio - Munster,Radio,"Women 30+, prone to hair growth issues/hair loss"
652,341,Local Radio - Leinster (Excluding Dublin),Radio,"Women 30+, prone to hair growth issues/hair loss"
652,313,Newspaper - Local,Print,"Women 30+, prone to hair growth issues/hair loss"
652,194,Cinema,OOH,"Women 30+, prone to hair growth issues/hair loss"
652,190,Local Radio - Connaught,Radio,"Women 30+, prone to hair growth issues/hair loss"
652,129,Podcast,Digital,"Women 30+, prone to hair growth issues/hair loss"
652,82,Local Radio - Ulster,Radio,"Women 30+, prone to hair growth issues/hair loss"
652,67,Other,Other,"Women 30+, prone to hair growth issues/hair loss"
654,5435,TV,TV,Females | Age 18 - 30 
654,3652,Social,Digital,Females | Age 18 - 30 
654,2543,VOD,TV,Females | Age 18 - 30 
654,2137,Online Media,Digital,Females | Age 18 - 30 
654,1977,Out of Home,OOH,Females | Age 18 - 30 
654,1734,Magazine,Print,Females | Age 18 - 30 
654,1279,Audio - Digital,Digital,Females | Age 18 - 30 
654,1199,National Newspaper,Print,Females | Age 18 - 30 
654,1025,Local Radio - Dublin,Radio,Females | Age 18 - 30 
654,733,Local Radio - Munster,Radio,Females | Age 18 - 30 
654,644,Regional Radio,Radio,Females | Age 18 - 30 
654,581,Search Advertising,Digital,Females | Age 18 - 30 
654,452,National Radio,Radio,Females | Age 18 - 30 
654,430,Local Radio - Leinster (Excluding Dublin),Radio,Females | Age 18 - 30 
654,247,Podcast,Digital,Females | Age 18 - 30 
654,242,Local Radio - Ulster,Radio,Females | Age 18 - 30 
654,237,Local Radio - Connaught,Radio,Females | Age 18 - 30 
654,205,Cinema,OOH,Females | Age 18 - 30 
654,43,Newspaper - Local,Print,Females | Age 18 - 30 
654,24,Other,Other,Females | Age 18 - 30 
655,2760,TV,TV,"40-49, Married, Pet Owner"
655,1147,VOD,TV,"40-49, Married, Pet Owner"
655,1071,Out of Home,OOH,"40-49, Married, Pet Owner"
655,961,Online Media,Digital,"40-49, Married, Pet Owner"
655,809,Social,Digital,"40-49, Married, Pet Owner"
655,560,National Radio,Radio,"40-49, Married, Pet Owner"
655,536,Podcast,Digital,"40-49, Married, Pet Owner"
655,387,Audio - Digital,Digital,"40-49, Married, Pet Owner"
655,353,Local Radio - Dublin,Radio,"40-49, Married, Pet Owner"
655,323,National Newspaper,Print,"40-49, Married, Pet Owner"
655,318,Magazine,Print,"40-49, Married, Pet Owner"
655,283,Regional Radio,Radio,"40-49, Married, Pet Owner"
655,270,Search Advertising,Digital,"40-49, Married, Pet Owner"
655,166,Local Radio - Munster,Radio,"40-49, Married, Pet Owner"
655,148,Local Radio - Leinster (Excluding Dublin),Radio,"40-49, Married, Pet Owner"
655,64,Cinema,OOH,"40-49, Married, Pet Owner"
655,61,Newspaper - Local,Print,"40-49, Married, Pet Owner"
655,29,Local Radio - Connaught,Radio,"40-49, Married, Pet Owner"
655,17,Direct Mail,Print,"40-49, Married, Pet Owner"
655,16,Local Radio - Ulster,Radio,"40-49, Married, Pet Owner"
655,10,Other,Other,"40-49, Married, Pet Owner"
656,2748,TV,TV,"Apple Watch, iPhone"
656,2249,Out of Home,OOH,"Apple Watch, iPhone"
656,1742,VOD,TV,"Apple Watch, iPhone"
656,1437,Podcast,Digital,"Apple Watch, iPhone"
656,1272,Online Media,Digital,"Apple Watch, iPhone"
656,1202,Social,Digital,"Apple Watch, iPhone"
656,782,Magazine,Print,"Apple Watch, iPhone"
656,703,Audio - Digital,Digital,"Apple Watch, iPhone"
656,533,National Newspaper,Print,"Apple Watch, iPhone"
656,417,Local Radio - Munster,Radio,"Apple Watch, iPhone"
656,353,Local Radio - Dublin,Radio,"Apple Watch, iPhone"
656,289,National Radio,Radio,"Apple Watch, iPhone"
656,265,Local Radio - Leinster (Excluding Dublin),Radio,"Apple Watch, iPhone"
656,259,Regional Radio,Radio,"Apple Watch, iPhone"
656,237,Search Advertising,Digital,"Apple Watch, iPhone"
656,136,Local Radio - Connaught,Radio,"Apple Watch, iPhone"
656,123,Cinema,OOH,"Apple Watch, iPhone"
656,113,Local Radio - Ulster,Radio,"Apple Watch, iPhone"
656,64,Newspaper - Local,Print,"Apple Watch, iPhone"
656,37,Direct Mail,Print,"Apple Watch, iPhone"
656,4,Other,Other,"Apple Watch, iPhone"
657,1072,TV,TV,"Managers, B2B, Business Owners"
657,412,VOD,TV,"Managers, B2B, Business Owners"
657,366,Online Media,Digital,"Managers, B2B, Business Owners"
657,317,Out of Home,OOH,"Managers, B2B, Business Owners"
657,290,Social,Digital,"Managers, B2B, Business Owners"
657,270,Magazine,Print,"Managers, B2B, Business Owners"
657,194,National Newspaper,Print,"Managers, B2B, Business Owners"
657,192,Audio - Digital,Digital,"Managers, B2B, Business Owners"
657,147,National Radio,Radio,"Managers, B2B, Business Owners"
657,106,Local Radio - Munster,Radio,"Managers, B2B, Business Owners"
657,88,Local Radio - Dublin,Radio,"Managers, B2B, Business Owners"
657,84,Search Advertising,Digital,"Managers, B2B, Business Owners"
657,76,Local Radio - Leinster (Excluding Dublin),Radio,"Managers, B2B, Business Owners"
657,57,Regional Radio,Radio,"Managers, B2B, Business Owners"
657,39,Local Radio - Connaught,Radio,"Managers, B2B, Business Owners"
657,37,Cinema,OOH,"Managers, B2B, Business Owners"
657,35,Podcast,Digital,"Managers, B2B, Business Owners"
657,21,Local Radio - Ulster,Radio,"Managers, B2B, Business Owners"
657,16,Newspaper - Local,Print,"Managers, B2B, Business Owners"
657,1,Other,Other,"Managers, B2B, Business Owners"
658,2310,TV,TV,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,1196,Out of Home,OOH,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,653,Online Media,Digital,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,614,VOD,TV,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,508,Social,Digital,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,360,Magazine,Print,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,303,National Newspaper,Print,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,248,Audio - Digital,Digital,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,244,Search Advertising,Digital,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,217,National Radio,Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,152,Local Radio - Dublin,Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,94,Regional Radio,Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,81,Local Radio - Munster,Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,61,Local Radio - Leinster (Excluding Dublin),Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,46,Cinema,OOH,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,37,Newspaper - Local,Print,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,37,Podcast,Digital,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,33,Local Radio - Connaught,Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,12,Local Radio - Ulster,Radio,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
658,5,Other,Other,"Nurses 29 -55, Values the healthcare system, agrees improvements need to be made to the system, believes in seeking medical intervention when ill "
659,1317,TV,TV,Unicef Established Wealth (Philanthropy) Campaign
659,441,Out of Home,OOH,Unicef Established Wealth (Philanthropy) Campaign
659,309,Online Media,Digital,Unicef Established Wealth (Philanthropy) Campaign
659,300,National Radio,Radio,Unicef Established Wealth (Philanthropy) Campaign
659,216,Magazine,Print,Unicef Established Wealth (Philanthropy) Campaign
659,212,VOD,TV,Unicef Established Wealth (Philanthropy) Campaign
659,198,National Newspaper,Print,Unicef Established Wealth (Philanthropy) Campaign
659,141,Social,Digital,Unicef Established Wealth (Philanthropy) Campaign
659,108,Search Advertising,Digital,Unicef Established Wealth (Philanthropy) Campaign
659,37,Local Radio - Dublin,Radio,Unicef Established Wealth (Philanthropy) Campaign
659,29,Local Radio - Leinster (Excluding Dublin),Radio,Unicef Established Wealth (Philanthropy) Campaign
659,21,Audio - Digital,Digital,Unicef Established Wealth (Philanthropy) Campaign
659,19,Podcast,Digital,Unicef Established Wealth (Philanthropy) Campaign
659,15,Newspaper - Local,Print,Unicef Established Wealth (Philanthropy) Campaign
659,11,Regional Radio,Radio,Unicef Established Wealth (Philanthropy) Campaign
659,9,Cinema,OOH,Unicef Established Wealth (Philanthropy) Campaign
659,4,Other,Other,Unicef Established Wealth (Philanthropy) Campaign
659,3,Local Radio - Munster,Radio,Unicef Established Wealth (Philanthropy) Campaign
659,0,Local Radio - Ulster,Radio,Unicef Established Wealth (Philanthropy) Campaign
659,0,Local Radio - Connaught,Radio,Unicef Established Wealth (Philanthropy) Campaign
660,2893,TV,TV,Farming
660,1266,Online Media,Digital,Farming
660,1247,Magazine,Print,Farming
660,869,Out of Home,OOH,Farming
660,725,VOD,TV,Farming
660,583,Social,Digital,Farming
660,537,National Newspaper,Print,Farming
660,339,Audio - Digital,Digital,Farming
660,339,Local Radio - Munster,Radio,Farming
660,232,National Radio,Radio,Farming
660,213,Local Radio - Dublin,Radio,Farming
660,186,Search Advertising,Digital,Farming
660,143,Regional Radio,Radio,Farming
660,139,Local Radio - Leinster (Excluding Dublin),Radio,Farming
660,121,Local Radio - Connaught,Radio,Farming
660,120,Local Radio - Ulster,Radio,Farming
660,80,Podcast,Digital,Farming
660,40,Newspaper - Local,Print,Farming
660,35,Cinema,OOH,Farming
660,23,Other,Other,Farming
661,4786,TV,TV,"Equine, Horse Riding"
661,2157,Online Media,Digital,"Equine, Horse Riding"
661,1504,Out of Home,OOH,"Equine, Horse Riding"
661,1461,Magazine,Print,"Equine, Horse Riding"
661,1080,Social,Digital,"Equine, Horse Riding"
661,976,National Newspaper,Print,"Equine, Horse Riding"
661,974,Local Radio - Munster,Radio,"Equine, Horse Riding"
661,948,VOD,TV,"Equine, Horse Riding"
661,715,Audio - Digital,Digital,"Equine, Horse Riding"
661,661,Local Radio - Leinster (Excluding Dublin),Radio,"Equine, Horse Riding"
661,643,Local Radio - Dublin,Radio,"Equine, Horse Riding"
661,607,Regional Radio,Radio,"Equine, Horse Riding"
661,508,National Radio,Radio,"Equine, Horse Riding"
661,473,Local Radio - Connaught,Radio,"Equine, Horse Riding"
661,350,Search Advertising,Digital,"Equine, Horse Riding"
661,254,Local Radio - Ulster,Radio,"Equine, Horse Riding"
661,104,Podcast,Digital,"Equine, Horse Riding"
661,81,Newspaper - Local,Print,"Equine, Horse Riding"
661,45,Cinema,OOH,"Equine, Horse Riding"
661,29,Other,Other,"Equine, Horse Riding"
662,0,Audio - Digital,Digital,"Charity, Munster"
662,0,Cinema,OOH,"Charity, Munster"
662,0,Local Radio - Connaught,Radio,"Charity, Munster"
662,0,Local Radio - Dublin,Radio,"Charity, Munster"
662,0,Local Radio - Leinster (Excluding Dublin),Radio,"Charity, Munster"
662,0,Local Radio - Munster,Radio,"Charity, Munster"
662,0,Local Radio - Ulster,Radio,"Charity, Munster"
662,0,Magazine,Print,"Charity, Munster"
662,0,National Newspaper,Print,"Charity, Munster"
662,0,National Radio,Radio,"Charity, Munster"
662,0,Newspaper - Local,Print,"Charity, Munster"
662,0,Online Media,Digital,"Charity, Munster"
662,0,Other,Other,"Charity, Munster"
662,0,Out of Home,OOH,"Charity, Munster"
662,0,Podcast,Digital,"Charity, Munster"
662,0,Regional Radio,Radio,"Charity, Munster"
662,0,Search Advertising,Digital,"Charity, Munster"
662,0,Social,Digital,"Charity, Munster"
662,0,TV,TV,"Charity, Munster"
662,0,VOD,TV,"Charity, Munster"
663,22627,TV,TV,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,8906,Out of Home,OOH,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,6682,Social,Digital,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,6495,Online Media,Digital,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,6435,VOD,TV,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,3806,National Newspaper,Print,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,3613,Magazine,Print,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,3337,National Radio,Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,2787,Audio - Digital,Digital,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,2548,Search Advertising,Digital,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,1877,Local Radio - Dublin,Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,1388,Local Radio - Munster,Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,1381,Regional Radio,Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,1024,Local Radio - Leinster (Excluding Dublin),Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,605,Podcast,Digital,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,494,Local Radio - Connaught,Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,430,Newspaper - Local,Print,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,419,Cinema,OOH,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,345,Local Radio - Ulster,Radio,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
663,141,Other,Other,#EWSDULL OR (DBAGEA18 OR DBAGE202 OR DBAGE253 OR DBAGE354 OR DBAGE455) AND (O103810 OR O103811 OR O103812 OR O103813 OR O103814 OR O103815 OR O103816) AND (RH215982 OR RH215992 OR RH216219 OR RH216642 OR RH216705 OR RH216715 OR RH216725 OR RH216745 OR RH216788)
664,3067,TV,TV,Farming
664,1806,Magazine,Print,Farming
664,1339,Online Media,Digital,Farming
664,872,VOD,TV,Farming
664,708,National Newspaper,Print,Farming
664,480,Local Radio - Munster,Radio,Farming
664,442,Out of Home,OOH,Farming
664,415,Social,Digital,Farming
664,373,National Radio,Radio,Farming
664,273,Audio - Digital,Digital,Farming
664,197,Search Advertising,Digital,Farming
664,196,Regional Radio,Radio,Farming
664,194,Local Radio - Leinster (Excluding Dublin),Radio,Farming
664,188,Newspaper - Local,Print,Farming
664,184,Local Radio - Dublin,Radio,Farming
664,102,Local Radio - Connaught,Radio,Farming
664,77,Podcast,Digital,Farming
664,75,Local Radio - Ulster,Radio,Farming
664,57,Cinema,OOH,Farming
664,12,Other,Other,Farming
665,1261,TV,TV,Remote Working Hub Mosaic
