SEC,CPU,GPU
10605,0.0,390.96484375
10608,0.0,390.96484375
10611,0.0,390.96484375
10614,0.0,390.96484375
10617,0.0,390.96484375
10620,0.0,390.96484375
10623,0.0,390.96484375
10626,0.0,390.96484375
10629,0.0,390.96484375
10632,0.0,390.96484375
10635,0.0,390.96484375
10638,0.0,390.96484375
10641,0.0,390.96484375
10644,0.0,390.96484375
10647,0.0,390.96484375
10650,0.0,390.96484375
10653,0.0,398.75390625
10656,1.0,444.12890625
10659,1.0,399.890625
10662,10.9,439.07421875
10665,0.0,400.88671875
10668,0.0,400.88671875
10671,54.9,399.984375
10674,0.0,399.984375
10677,20.0,408.96484375
10680,3.0,408.96484375
10683,2.0,417.52734375
10686,14.0,414.9140625
10689,13.9,415.68359375
10692,0.0,415.68359375
10695,0.0,415.9375
10698,14.6,460.01953125
10701,2.0,416.03515625
10704,6.0,459.890625
10707,0.0,415.09375
10710,0.0,415.60546875
10713,28.8,416.16015625
10716,0.0,416.671875
10719,51.9,385.75
10722,4.0,385.75
10725,20.0,428.54296875
10728,0.0,381.78515625
10731,0.0,383.0703125
10734,51.7,391.62890625
10737,2.0,399.93359375
10740,41.7,407.49609375
10743,1.0,407.49609375
10746,17.0,452.09375
10749,3.0,408.48828125
10752,0.0,408.7421875
10755,0.0,452.0546875
10758,0.0,408.6015625
10761,11.9,408.85546875
10764,19.9,452.16796875
10767,1.0,405.62890625
10770,0.0,406.65625
10773,45.0,406.6953125
10776,1.0,406.6953125
10779,0.0,405.92578125
10782,35.0,407.75
10785,0.0,407.75
10788,0.0,407.75
10791,0.0,407.75
10794,0.0,407.75
10797,0.0,407.75
10800,0.0,407.75
10803,0.0,407.75
10806,0.0,407.75
10809,0.0,407.75
10812,0.0,407.75
10815,0.0,407.75
10818,0.0,407.75
10821,0.0,407.75
10824,1.0,407.75
10827,0.0,407.75
10830,3.0,407.75
10833,0.0,415.796875
10836,26.8,422.55859375
10839,45.9,422.55859375
10842,18.9,467.9296875
10845,0.0,423.59765625
10848,0.0,423.59765625
10851,1.0,424.6640625
10854,19.0,436.52734375
10857,0.0,389.3046875
10860,0.0,398.03125
10863,0.0,407.01953125
10866,19.0,460.18359375
10869,0.0,415.96875
10872,0.0,385.36328125
10875,16.0,428.671875
10878,21.9,382.40625
10881,52.7,390.3828125
10884,2.0,390.3828125
10887,1.0,398.13671875
10890,0.0,403.99609375
10893,0.0,403.99609375
10896,5.0,406.828125
10899,0.0,405.3046875
10902,42.9,406.0078125
10905,21.0,452.15234375
10908,0.0,407.34375
10911,1.0,407.85546875
10914,13.0,407.4296875
10917,0.0,407.94140625
10920,36.8,407.44921875
10923,45.9,407.9609375
10926,58.9,408.5078125
10929,0.0,408.76171875
10932,0.0,406.54296875
10935,39.0,406.01953125
10938,5.0,406.01953125
10941,0.0,407.61328125
10944,1.0,407.8671875
10947,16.9,405.04296875
10950,0.0,406.84375
10953,4.0,406.84375
10956,12.0,405.78515625
10959,27.8,406.0390625
10962,1.0,452.25
10965,46.9,406.1328125
10968,0.0,405.92578125
10971,0.0,406.13671875
10974,16.0,452.28125
10977,0.0,406.9609375
10980,0.0,406.15625
10983,0.0,408.0
10986,0.0,384.48828125
10989,1.0,428.828125
10992,40.7,382.453125
10995,7.0,436.4765625
10998,21.0,390.3515625
11001,17.0,444.546875
11004,53.9,406.9609375
11007,3.0,406.9609375
11010,0.0,406.19921875
11013,0.0,406.12890625
11016,16.0,407.25390625
11019,48.9,406.17578125
11022,64.6,404.3515625
11025,0.0,406.15625
11028,3.0,406.15625
11031,0.0,406.40234375
11034,2.0,406.21484375
11037,4.0,407.4765625
11040,20.0,468.17578125
11043,0.0,380.95703125
11046,30.8,381.7265625
11049,2.0,382.61328125
11052,0.0,382.99609375
11055,45.9,382.6640625
11058,1.0,382.6640625
11061,0.0,390.84765625
11064,21.0,444.4140625
11067,13.6,399.03515625
11070,1.0,398.30859375
11073,0.0,407.7109375
11076,6.0,416.015625
11079,0.0,382.1953125
11082,43.0,382.64453125
11085,0.0,436.58203125
11088,0.0,436.58203125
11091,0.0,436.58203125
11094,0.0,436.58203125
11097,0.0,436.58203125
11100,0.0,436.58203125
11103,1.0,436.58203125
11106,0.0,436.58203125
11109,0.0,436.58203125
11112,0.0,436.58203125
11115,0.0,436.58203125
11118,0.0,436.58203125
11121,0.0,436.58203125
11124,0.0,436.58203125
11127,0.0,436.58203125
11130,0.0,436.58203125
11133,0.0,436.58203125
11136,0.0,436.58203125
11139,0.0,436.58203125
11142,0.0,436.58203125
11145,0.0,436.58203125
11148,0.0,436.58203125
11151,0.0,436.58203125
11154,0.0,390.01953125
11157,0.0,398.35546875
11160,40.7,407.859375
11163,7.0,415.90625
11166,23.0,468.30078125
11169,42.9,424.88671875
11172,35.0,424.703125
11175,12.8,424.703125
11178,2.0,424.703125
11181,0.0,424.8046875
11184,3.0,384.48046875
11187,0.0,392.3046875
11190,0.0,400.09375
11193,0.0,452.48828125
11196,1.0,409.14453125
11199,0.0,416.93359375
11202,50.7,384.64453125
11205,0.0,384.64453125
11208,58.9,384.6953125
11211,4.0,384.6953125
11214,19.0,436.828125
11217,0.0,436.828125
11220,0.0,436.828125
11223,0.0,436.828125
11226,0.0,436.828125
11229,0.0,436.828125
11232,0.0,436.828125
11235,0.0,436.828125
11238,0.0,436.828125
11241,0.0,436.828125
11244,0.0,436.828125
11247,0.0,436.828125
11250,0.0,436.828125
11253,0.0,436.828125
11256,0.0,436.828125
11259,0.0,436.828125
11262,0.0,436.828125
11265,0.0,436.828125
11268,0.0,436.828125
11271,0.0,436.828125
11274,0.0,436.828125
11277,0.0,436.828125
11280,0.0,436.828125
11283,1.0,393.51953125
11286,41.9,402.08203125
11289,10.5,461.953125
11292,1.0,408.375
11295,21.0,452.45703125
11298,0.0,408.4453125
11301,0.0,408.95703125
11304,1.0,452.52734375
11307,1.0,409.46875
11310,3.0,409.98046875
11313,50.7,407.5390625
11316,0.0,408.05078125
11319,0.0,407.60546875
11322,0.0,408.1171875
11325,0.0,460.51171875
11328,51.9,384.66015625
11331,0.0,429.0
11334,46.9,382.83203125
11337,3.0,382.83203125
11340,9.0,392.0
11343,0.0,392.0
11346,1.0,392.0
11349,0.0,392.0
11352,0.0,392.0
11355,0.0,392.0
11358,0.0,392.0
11361,0.0,392.0
11364,0.0,392.0
11367,0.0,392.0
11370,0.0,392.0
11373,0.0,392.0
11376,0.0,392.0
11379,0.0,392.0
11382,0.0,392.0
11385,0.0,392.0
11388,0.0,392.0
11391,0.0,392.0
11394,0.0,392.0
11397,0.0,392.0
11400,0.0,392.0
11403,0.0,392.0
11406,0.0,392.0
11409,0.0,392.0
11412,0.0,392.0
11415,0.0,392.0
11418,0.0,392.0
11421,0.0,392.0
11424,0.0,392.0
11427,0.0,392.0
11430,0.0,392.0
11433,0.0,392.0
11436,0.0,392.0
11439,0.0,392.0
11442,0.0,392.0
11445,0.0,392.0
11448,0.0,392.0
11451,0.0,392.0
11454,0.0,392.0
11457,0.0,392.0
11460,0.0,392.0
11463,0.0,392.0
11466,0.0,392.0
11469,0.0,392.0
11472,0.0,392.0
11475,0.0,392.0
11478,0.0,400.3046875
11481,0.0,452.69921875
11484,1.0,404.29296875
11487,0.0,406.34765625
11490,0.0,405.92578125
11493,0.0,406.41015625
11496,54.9,407.9765625
11499,16.9,408.23046875
11502,20.0,452.57421875
11505,0.0,407.0625
11508,0.0,406.4296875
11511,1.0,406.4296875
11514,18.0,452.57421875
11517,0.0,408.1015625
11520,1.0,408.1015625
11523,1.0,452.69921875
11526,52.9,385.70703125
11529,20.0,429.015625
11532,7.0,384.62109375
11535,45.0,384.62109375
11538,55.9,392.44921875
11541,43.0,392.44921875
11544,0.0,444.83984375
11547,0.0,397.46875
11550,5.0,398.52734375
11553,1.0,399.4609375
11556,2.0,444.83203125
11559,48.9,401.30078125
11562,22.0,452.6640625
11565,8.8,406.54296875
11568,4.0,406.54296875
11571,1.0,406.5078125
11574,44.0,407.5625
11577,36.8,408.07421875
11580,1.0,452.67578125
11583,0.0,408.60546875
11586,0.0,409.1171875
11589,26.0,452.6875
11592,0.0,406.6875
11595,0.0,406.5625
11598,1.0,452.70703125
11601,2.0,406.7421875
11604,1.0,406.578125
11607,53.9,407.765625
11610,3.0,408.27734375
11613,14.0,383.25
11616,2.0,382.265625
11619,0.0,382.97265625
11622,1.0,436.91015625
11625,29.8,399.40625
11628,1.0,452.91015625
11631,51.9,408.19921875
11634,1.0,452.80078125
11637,45.9,406.53125
11640,45.9,407.00390625
11643,38.8,407.2578125
11646,18.9,406.12109375
11649,0.0,406.56640625
11652,22.0,452.7109375
11655,0.0,407.16015625
11658,9.9,447.62890625
11661,2.0,410.2109375
11664,31.0,452.74609375
11667,2.0,407.28125
11670,3.0,452.7578125
11673,1.0,407.3515625
11676,5.9,406.65625
11679,13.0,408.40625
11682,24.0,452.74609375
11685,0.0,407.44140625
11688,0.0,407.44140625
11691,18.0,452.8125
11694,0.0,407.53125
11697,0.0,408.30078125
11700,49.7,407.453125
11703,0.0,406.65625
11706,56.9,407.65234375
11709,1.0,407.65234375
11712,21.0,453.0234375
11715,7.9,408.6875
11718,1.0,409.19921875
11721,55.6,407.77734375
11724,0.0,408.2890625
11727,36.8,407.796875
11730,32.0,408.30859375
11733,4.0,408.30859375
11736,0.0,408.8515625
11739,45.9,409.36328125
11742,4.0,409.36328125
11745,51.7,408.875
11748,1.0,408.875
11751,20.0,452.95703125
11754,16.0,408.9453125
11757,41.9,409.45703125
11760,0.0,453.02734375
11763,50.9,409.25
11766,0.0,452.8203125
11769,0.0,408.05078125
11772,0.0,408.3046875
11775,1.0,452.90625
11778,0.0,408.13671875
11781,0.0,408.390625
11784,17.9,452.9921875
11787,0.0,407.22265625
11790,45.7,407.4765625
11793,0.0,453.16796875
11796,0.0,408.2421875
11799,1.0,408.49609375
11802,54.7,408.31640625
11805,2.0,408.31640625
11808,30.0,452.9140625
11811,0.0,408.3359375
11814,0.0,408.3359375
11817,0.0,452.93359375
11820,2.0,408.390625
11823,24.0,452.98828125
11826,0.0,409.4453125
11829,0.0,409.4453125
11832,0.0,409.4453125
11835,0.0,409.4453125
11838,0.0,409.4453125
11841,0.0,409.4453125
11844,0.0,409.4453125
11847,0.0,409.4453125
11850,0.0,409.4453125
11853,0.0,409.4453125
11856,1.0,409.4453125
11859,0.0,409.4453125
11862,0.0,409.4453125
11865,0.0,409.4453125
11868,0.0,409.4765625
11871,0.0,409.4765625
11874,0.0,409.4765625
11877,0.0,409.4765625
11880,0.0,409.4765625
11883,0.0,409.4765625
11886,0.0,409.4765625
11889,0.0,409.4765625
11892,0.0,409.4765625
11895,0.0,409.4765625
11898,4.0,409.4765625
11901,45.9,408.4765625
11904,0.0,408.4765625
11907,3.0,408.4765625
11910,0.0,409.515625
11913,24.0,453.08203125
11916,1.0,408.55859375
11919,23.0,453.15625
11922,0.0,408.68359375
11925,23.0,453.0234375
11928,0.0,408.7578125
11931,0.0,409.52734375
11934,0.0,453.09765625
11937,1.0,408.83984375
11940,1.0,409.3515625
11943,0.0,453.1796875
11946,14.9,410.375
11949,0.0,453.171875
11952,0.0,409.90234375
11955,0.0,410.4140625
11958,0.0,409.94140625
11961,3.0,410.453125
11964,0.0,410.0078125
11967,5.0,410.51953125
11970,0.0,411.046875
11973,17.3,411.30078125
11976,14.0,409.1015625
11979,1.0,409.1015625
11982,0.0,409.35546875
11985,35.8,410.171875
11988,14.0,410.42578125
11991,22.0,453.22265625
11994,0.0,410.23828125
11997,0.0,410.4921875
12000,44.7,410.25
12003,42.9,410.50390625
12006,17.9,453.30078125
12009,57.9,411.31640625
12012,0.0,411.31640625
12015,2.0,411.31640625
12018,12.5,479.75
12021,45.9,411.35546875
12024,2.0,411.35546875
12027,0.0,412.40625
12030,0.0,412.40625
12033,13.1,479.80859375
12036,7.0,409.63671875
12039,37.0,410.5625
12042,0.0,410.5625
12045,12.9,411.6171875
12048,4.0,411.6171875
12051,1.0,411.6171875
12054,1.0,453.37890625
12057,29.8,409.51953125
12060,19.0,453.34765625
12063,15.9,410.52734375
12066,22.0,410.79296875
12069,10.6,409.80859375
12072,0.0,453.1171875
12075,2.0,409.84765625
12078,0.0,410.6171875
12081,1.0,453.4140625
12084,48.9,419.46484375
12087,21.0,461.23046875
12090,5.0,386.12890625
12093,1.0,386.12890625
12096,36.8,394.22265625
12099,22.5,402.52734375
12102,23.9,453.375
12105,16.6,411.078125
12108,20.9,419.3828125
12111,3.0,419.3828125
12114,0.0,386.53125
12117,45.0,387.04296875
12120,0.0,437.6328125
12123,0.0,394.40234375
12126,1.0,402.70703125
12129,1.0,411.25390625
12132,3.0,388.109375
12135,46.7,394.51171875
12138,1.0,394.51171875
12141,1.0,394.765625
12144,0.0,437.5625
12147,0.0,395.578125
12150,3.0,403.625
12153,59.6,411.69921875
12156,0.0,411.69921875
12159,0.0,453.4609375
12162,1.0,409.46875
12165,2.0,409.72265625
12168,56.9,410.54296875
12171,0.0,410.54296875
12174,11.9,467.2578125
12177,44.9,411.5625
12180,19.0,453.58203125
12183,1.0,411.6484375
12186,0.0,411.6484375
12189,20.0,453.41015625
12192,13.0,412.703125
12195,0.0,412.703125
12198,28.0,453.43359375
12201,1.0,409.7578125
12204,42.9,409.7578125
12207,1.0,453.58203125
12210,0.0,409.82421875
12213,0.0,410.59375
12216,20.0,453.6484375
12219,3.0,409.9140625
12222,21.0,453.48046875
12225,44.9,410.71875
12228,0.0,453.515625
12231,0.0,410.97265625
12234,0.0,411.484375
12237,24.0,453.5078125
12240,0.0,410.07421875
12243,0.0,410.5859375
12246,0.0,410.14453125
12249,0.0,410.65625
12252,21.0,453.453125
12255,12.9,411.1953125
12258,0.0,411.70703125
12261,36.8,411.1875
12264,0.0,411.69921875
12267,38.0,412.2265625
12270,46.9,412.73828125
12273,0.0,453.47265625
12276,1.0,410.80859375
12279,25.0,453.6015625
12282,14.8,409.41015625
12285,0.0,409.6640625
12288,10.0,453.4921875
12291,45.0,410.703125
12294,3.0,410.703125
12297,0.0,410.48828125
12300,0.0,410.7421875
12303,0.0,410.57421875
12306,31.0,410.828125
12309,2.0,410.828125
12312,56.9,411.64453125
12315,2.0,419.69140625
12318,0.0,419.5625
12321,0.0,419.5625
12324,57.9,420.55078125
12327,0.0,420.55078125
12330,1.0,461.5390625
12333,6.0,386.30078125
12336,0.0,386.30078125
12339,1.0,437.91796875
12342,4.0,394.05859375
12345,21.0,453.7265625
12348,23.0,409.9140625
12351,0.0,409.9140625
12354,45.9,418.78125
12357,0.0,418.78125
12360,13.0,419.85546875
12363,45.9,420.625
12366,61.9,420.90625
12369,0.0,421.67578125
12372,60.6,419.9921875
12375,48.9,420.50390625
12378,26.0,461.49609375
12381,0.0,420.046875
12384,0.0,420.55859375
12387,36.0,387.65234375
12390,3.0,388.1640625
12393,0.0,395.50390625
12396,0.0,403.80859375
12399,1.0,453.625
12402,38.0,420.68359375
12405,56.9,418.546875
12408,0.0,418.546875
12411,22.9,461.6015625
12414,0.0,461.6015625
12417,44.9,419.60546875
12420,56.6,388.96875
12423,0.0,389.22265625
12426,3.0,389.22265625
12429,58.9,397.77734375
12432,22.8,405.82421875
12435,0.0,453.8359375
12438,0.0,414.6328125
12441,0.0,414.6328125
12444,46.9,412.671875
12447,0.0,412.671875
12450,18.7,413.70703125
12453,0.0,413.70703125
12456,11.7,469.390625
12459,0.0,411.82421875
12462,1.0,411.82421875
12465,43.0,411.86328125
12468,5.0,411.86328125
12471,0.0,411.86328125
12474,58.9,412.93359375
12477,12.9,420.72265625
12480,2.0,461.71484375
12483,43.9,418.86328125
12486,27.0,419.921875
12489,2.0,419.921875
12492,26.0,461.68359375
12495,0.0,386.5859375
12498,0.0,387.35546875
12501,20.0,387.55078125
12504,12.0,388.3203125
12507,22.0,438.13671875
12510,0.0,395.40234375
12513,1.0,403.96484375
12516,37.0,403.31640625
12519,5.0,403.828125
12522,0.0,404.40234375
12525,43.9,404.9140625
12528,0.0,453.95703125
12531,0.0,412.00390625
12534,27.0,453.765625
12537,13.8,411.9296875
12540,12.8,470.453125
12543,17.0,412.98828125
12546,3.0,412.98828125
12549,0.0,419.40625
12552,0.0,419.66015625
12555,23.0,461.68359375
12558,45.9,420.69921875
12561,23.0,461.94921875
12564,0.0,421.53125
12567,22.9,469.5390625
12570,12.7,429.71484375
12573,50.7,428.515625
12576,42.7,428.76953125
12579,24.0,469.76171875
12582,0.0,395.390625
12585,24.0,438.18359375
12588,44.9,396.19140625
12591,0.0,438.2109375
12594,0.0,397.27734375
12597,0.0,405.06640625
12600,0.0,453.8515625
12603,0.0,412.9609375
12606,0.0,412.9609375
12609,25.0,453.94921875
12612,1.0,413.05859375
12615,27.0,454.046875
12618,58.9,413.09765625
12621,4.0,413.09765625
12624,0.0,461.87890625
12627,0.0,419.06640625
12630,21.9,461.859375
12633,41.7,420.1328125
12636,0.0,420.90234375
12639,24.0,461.89453125
12642,2.0,387.75390625
12645,23.9,388.5234375
12648,3.0,388.5234375
12651,0.0,395.578125
12654,0.0,404.140625
12657,43.9,404.5078125
12660,0.0,405.01953125
12663,0.0,446.01171875
12666,0.0,403.55859375
12669,41.9,404.0703125
12672,1.0,446.09375
12675,12.9,405.11328125
12678,26.0,454.15625
12681,0.0,411.78515625
12684,41.9,412.04296875
12687,18.0,454.06640625
12690,1.0,413.82421875
12693,0.0,414.08203125
12696,0.0,454.04296875
12699,48.9,414.89453125
12702,1.0,414.89453125
12705,0.0,414.89453125
12708,18.9,412.7109375
12711,1.0,412.7109375
12714,0.0,412.96484375
12717,1.0,454.21484375
12720,50.9,421.80859375
12723,3.0,470.078125
12726,0.0,388.6015625
12729,1.0,388.6015625
12732,22.0,388.34765625
12735,42.9,388.6015625
12738,58.9,397.171875
12741,3.0,397.171875
12744,0.0,446.2109375
12747,0.0,405.08203125
12750,0.0,405.08203125
12753,2.0,405.08203125
12756,2.0,446.328125
12759,1.0,406.15234375
12762,2.0,406.15234375
12765,2.0,454.16015625
12768,2.0,411.19921875
12771,6.0,454.25
12774,1.0,412.1875
12777,10.0,454.20703125
12780,50.9,420.02734375
12783,0.0,420.02734375
12786,0.0,470.1015625
12789,1.0,388.73828125
12792,4.0,389.5078125
12795,55.6,396.59375
12798,0.0,396.59375
12801,0.0,396.59375
12804,0.0,396.59375
12807,0.0,396.59375
12810,0.0,396.59375
12813,0.0,396.59375
12816,0.0,396.59375
12819,0.0,396.59375
12822,0.0,396.59375
12825,0.0,396.59375
12828,0.0,396.59375
12831,0.0,396.59375
12834,0.0,396.59375
12837,0.0,396.59375
12840,0.0,396.59375
12843,0.0,396.59375
12846,0.0,396.59375
12849,0.0,396.59375
12852,0.0,396.59375
12855,0.0,396.59375
12858,0.0,396.59375
12861,0.0,396.59375
12864,0.0,396.59375
12867,0.0,405.15625
12870,54.7,405.4921875
12873,5.0,406.26171875
12876,59.9,406.04296875
12879,0.0,406.04296875
12882,26.0,446.26171875
12885,43.9,406.08203125
12888,0.0,406.08203125
12891,0.0,454.3515625
12894,46.9,413.07421875
12897,32.8,413.60546875
12900,42.9,414.1171875
12903,15.8,472.3828125
12906,47.9,414.19921875
12909,28.0,454.16015625
12912,0.0,411.7578125
12915,26.0,454.29296875
12918,46.0,413.046875
12921,2.0,462.34765625
12924,39.8,387.72265625
12927,4.0,387.72265625
12930,0.0,396.1328125
12933,0.0,396.38671875
12936,5.0,464.5078125
12939,37.0,413.12890625
12942,1.0,454.37890625
12945,1.0,411.01171875
12948,21.0,454.3203125
12951,0.0,412.08203125
12954,0.0,412.08203125
12957,0.0,454.359375
12960,5.0,410.3046875
12963,0.0,454.38671875
12966,0.0,411.22265625
12969,29.0,454.53125
12972,57.9,412.28515625
12975,3.0,412.28515625
12978,27.0,462.35546875
12981,1.0,420.19140625
12984,0.0,420.19140625
12987,16.8,420.26171875
12990,4.0,420.26171875
12993,0.0,462.5390625
12996,0.0,387.78125
12999,42.9,387.78125
13002,0.0,438.625
13005,0.0,395.75390625
13008,2.0,395.75390625
13011,2.0,404.31640625
13014,0.0,404.65234375
13017,8.0,405.1640625
13020,0.0,454.46484375
13023,45.9,412.109375
13026,24.0,487.25
13029,28.0,413.13671875
13032,0.0,454.64453125
13035,22.9,412.265625
13038,2.0,454.546875
13041,45.0,413.36328125
13044,27.0,454.609375
13047,20.0,413.109375
13050,32.8,413.140625
13053,2.0,413.140625
13056,0.0,414.125
13059,0.0,414.125
13062,0.0,414.125
13065,0.0,414.125
13068,0.0,414.125
13071,0.0,414.125
13074,0.0,414.125
13077,0.0,414.125
13080,0.0,414.125
13083,0.0,414.125
13086,0.0,414.125
13089,0.0,414.125
13092,0.0,414.125
13095,0.0,414.125
13098,0.0,414.125
13101,0.0,414.125
13104,0.0,414.125
13107,0.0,414.125
13110,0.0,414.125
13113,0.0,414.125
13116,0.0,414.125
13119,0.0,414.125
13122,0.0,414.125
13125,0.0,414.125
13128,23.0,414.921875
13131,12.9,415.17578125
13134,6.0,454.62109375
13137,1.0,413.38671875
13140,2.0,413.38671875
13143,1.0,454.6328125
13146,3.0,413.0546875
13149,0.0,413.30859375
13152,6.0,473.63671875
13155,7.9,414.125
13158,18.0,414.09765625
13161,0.0,414.3515625
13164,1.0,454.5703125
13167,0.0,414.1875
13170,1.0,414.1875
13173,0.0,454.66015625
13176,0.0,412.4140625
13179,0.0,412.4140625
13182,6.0,473.76953125
13185,0.0,413.33984375
13188,0.0,413.33984375
13191,24.0,454.5859375
13194,1.0,414.39453125
13197,32.0,462.40234375
13200,56.9,421.3125
13203,0.0,421.3125
13206,0.0,462.55859375
13209,1.0,421.37890625
13212,28.0,462.625
13215,1.0,388.890625
13218,26.0,438.9609375
13221,45.9,404.44921875
13224,1.0,404.44921875
13227,23.0,446.73046875
13230,0.0,405.296875
13233,5.0,405.296875
13236,47.6,413.66796875
13239,0.0,414.1796875
13242,26.0,454.65625
13245,54.9,414.7265625
13248,44.9,415.23828125
13251,27.0,454.68359375
13254,0.0,413.83984375
13257,1.0,414.3515625
13260,62.9,414.86328125
13263,37.8,415.375
13266,0.0,454.8203125
13269,0.0,414.9296875
13272,0.0,414.9296875
13275,0.0,414.9296875
13278,0.0,414.9296875
13281,0.0,414.9296875
13284,0.0,414.9296875
13287,0.0,414.9296875
13290,0.0,414.9296875
13293,0.0,414.9296875
13296,0.0,414.9296875
13299,0.0,414.9296875
13302,0.0,414.9296875
13305,0.0,414.9296875
13308,0.0,414.9296875
13311,0.0,414.9296875
13314,0.0,414.9296875
13317,0.0,414.9296875
13320,1.0,414.9296875
13323,0.0,414.9296875
13326,0.0,414.9296875
13329,0.0,414.9296875
13332,0.0,414.9296875
13335,0.0,414.9296875
13338,0.0,414.9296875
13341,23.8,454.62890625
13344,0.0,413.98828125
13347,0.0,414.2421875
13350,61.9,414.0546875
13353,0.0,414.0546875
13356,0.0,414.30859375
13359,0.0,454.78515625
13362,0.0,415.11328125
13365,2.0,391.90234375
13368,60.9,389.609375
13371,4.0,389.609375
13374,0.0,438.90625
13377,0.0,397.44921875
13380,41.9,405.49609375
13383,26.0,454.796875
13386,10.9,411.52734375
13389,0.0,411.52734375
13392,30.0,412.3359375
13395,23.0,412.3359375
13398,26.0,454.87109375
13401,0.0,413.37109375
13404,1.0,413.37109375
13407,1.0,454.875
13410,45.0,412.42578125
13413,60.9,413.50390625
13416,0.0,413.50390625
13419,0.0,455.0078125
13422,0.0,412.54296875
13425,0.0,412.54296875
13428,25.0,454.8203125
13431,1.0,412.6171875
13434,3.0,413.38671875
13437,0.0,413.65625
13440,46.9,414.42578125
13443,21.8,466.2421875
13446,19.9,389.9453125
13449,15.2,466.6328125
13452,1.0,389.23046875
13455,0.0,389.7421875
13458,0.0,439.30078125
13461,0.0,397.078125
13464,0.0,405.640625
13467,0.0,405.02734375
13470,0.0,405.5390625
13473,0.0,447.046875
13476,0.0,405.078125
13479,29.0,455.1484375
13482,29.8,412.5703125
13485,0.0,455.109375
13488,41.0,413.3515625
13491,2.0,455.1171875
13494,49.9,414.390625
13497,0.0,454.8671875
13500,1.0,413.44140625
13503,27.0,454.94921875
13506,0.0,414.484375
13509,0.0,414.484375
13512,44.9,390.7578125
13515,1.0,391.01171875
13518,33.0,399.56640625
13521,0.0,407.61328125
13524,0.0,447.31640625
13527,0.0,408.484375
13530,0.0,408.484375
13533,1.0,405.58203125
13536,2.0,405.58203125
13539,3.0,405.58203125
13542,29.0,414.51171875
13545,44.0,422.30078125
13548,29.0,470.828125
13551,0.0,390.0625
13554,15.9,390.0625
13557,1.0,390.0625
13560,60.9,397.8515625
13563,0.0,405.640625
13566,57.6,414.7109375
13569,0.0,414.7109375
13572,0.0,423.2734375
13575,45.7,420.671875
13578,0.0,421.44140625
13581,2.0,462.94921875
13584,0.0,421.6953125
13587,24.8,462.68359375
13590,0.0,389.33203125
13593,9.0,389.84375
13596,1.0,389.84375
13599,27.0,398.125
13602,44.9,406.6875
13605,24.0,447.421875
13608,31.0,407.07421875
13611,47.7,407.5859375
13614,0.0,407.5859375
13617,65.9,407.125
13620,0.0,407.63671875
13623,62.9,416.0546875
13626,4.0,416.0546875
13629,6.0,471.08203125
13632,46.9,391.859375
13635,29.0,439.35546875
13638,59.9,400.37890625
13641,0.0,400.6328125
13644,28.0,447.35546875
13647,0.0,409.33984375
13650,0.0,417.38671875
13653,15.8,491.75390625
13656,1.0,414.30078125
13659,1.0,414.5546875
13662,0.0,455.2890625
13665,1.0,414.34375
13668,29.0,455.33203125
13671,1.0,412.421875
13674,0.0,412.67578125
13677,17.0,491.42578125
13680,1.0,413.49609375
13683,1.0,413.49609375
13686,1.0,455.2578125
13689,0.0,414.546875
13692,0.0,414.546875
13695,1.0,455.27734375
13698,0.0,412.57421875
13701,30.0,455.3671875
13704,45.9,413.6171875
13707,44.0,413.6171875
13710,5.0,413.6171875
13713,0.0,414.7109375
13716,0.0,414.7109375
13719,0.0,413.74609375
13722,31.0,455.5078125
13725,44.0,414.8203125
13728,43.0,415.58984375
13731,27.0,455.29296875
13734,0.0,414.83984375
13737,11.9,415.609375
13740,59.8,415.87890625
13743,0.0,416.6484375
13746,9.9,413.96484375
13749,9.0,414.734375
13752,4.0,414.734375
13755,43.7,415.03515625
13758,2.0,415.03515625
13761,1.0,415.546875
13764,15.5,492.68359375
13767,7.0,416.59765625
13770,0.0,455.26953125
13773,2.0,414.125
13776,1.0,414.63671875
13779,1.0,455.37109375
13782,41.9,415.67578125
13785,27.0,455.37890625
13788,0.0,415.25
13791,2.0,415.76171875
13794,3.0,415.31640625
13797,31.0,455.53125
13800,13.7,416.62890625
13803,0.0,455.30078125
13806,0.0,413.44140625
13809,0.0,413.6953125
13812,35.0,414.46484375
13815,13.6,455.1953125
13818,65.9,413.56640625
13821,0.0,413.56640625
13824,0.0,413.8203125
13827,20.9,414.62109375
13830,0.0,414.62109375
13833,40.0,415.6875
13836,45.7,423.4765625
13839,0.0,463.4375
13842,9.9,422.640625
13845,3.0,422.640625
13848,0.0,423.66015625
13851,19.4,431.7109375
13854,60.9,393.265625
13857,1.0,393.265625
13860,0.0,431.93359375
13863,0.0,391.3203125
13866,30.0,432.05078125
13869,1.0,390.40625
13872,3.0,391.17578125
13875,0.0,400.1953125
13878,2.0,400.96484375
13881,15.3,485.89453125
13884,24.0,416.70703125
13887,0.0,455.63671875
13890,0.0,415.859375
13893,2.0,415.859375
13896,2.0,415.859375
13899,0.0,415.859375
13902,3.0,455.5625
13905,2.0,416.12890625
13908,0.0,424.69140625
13911,3.0,471.4140625
13914,42.9,391.21875
13917,28.0,439.74609375
13920,15.0,399.515625
13923,0.0,407.8203125
13926,29.0,416.33984375
13929,0.0,416.8515625
13932,0.0,455.5234375
13935,1.0,414.37890625
13938,29.0,455.625
